disease_msh	numCTs	pathway_name	gene_symbol	num_genes	disease_cui	year_final	numDiseasesAssociatedToGene	pathway_id	score	disease_prevalence_class	geneEnsemblIDs	disease_prevalence_type	disease_name	disease_hpo	dpi	num_var_dis	disease_inheritance	ei	disease_type	disease_do	el	numVariantsAssociatedToGene	gp_class_names	pli	num_variants	geneDescription	year_initial	numberChemsIncludedInEvidence	num_pmids_evid	num_pmid_assoc	gene_ncbi	gene_type	genep_str_ids	dsi	disease_umls	disease_prevalence_geo_area
	0	Transport of small molecules,Muscle contraction	RYR1	2	C5437603	2019	70	R-HSA-382551,R-HSA-397014	0.4		ENSG00000196218		Genetic susceptibility to malignant hyperthermia (finding)		0.91	2		1.0	phenotype			2791	Ion channel	1.7594E-56	3	ryanodine receptor 1	1993		0	21	6261	protein-coding	P21817	0.43	Finding (T033)	
	0	Developmental Biology	CACNA1S	2	C5437603	1993	18	R-HSA-1266738	0.4		ENSG00000081248		Genetic susceptibility to malignant hyperthermia (finding)		0.87	1		1.0	phenotype			1248	Ion channel	5.7202E-18	3	calcium voltage-gated channel subunit alpha1 S	1993		0	1	779	protein-coding	Q13698	0.55	Finding (T033)	
